date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:44:27	77514/77514	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Feb%202026%2015:44:27%20GMT	https://liberatoryai.datainfrastructures.org/author/hongjin/	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/author/hongjin/index.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-bad-for-the-planet/)
10:44:28	2545/2545	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:27%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-is-colonialist%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed58c7.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:28	158882/158882	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:44:28%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcorporate-ai-is-colonialist%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed0774	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:29	2272/2272	---M--	200	added ('OK')	text/css	etag:%228e0-63273a017c928%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/styles.min.css?ver=361197313	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/styles.min618a.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:30	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=30371968	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment2fc5.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:31	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=303773727	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/style6fca.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:32	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=139673006	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style4dae.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:33	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=249489855	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/styleb5d4.css	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:35	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=412559395	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min546a.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:35	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=341391203	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min5c35.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:37	20243/20243	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:36%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/227	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/227.json	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:37	5619/5619	---M--	200	added ('OK')	text/javascript	etag:%2215f3-63273a017c928%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/modern-footnotes.min.js?ver=129717615	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/modern-footnotes.min9bc7.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:38	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=115860386	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demob2ac.js	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:39	74804/74804	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Feb%202026%2015:44:37%20GMT	https://liberatoryai.datainfrastructures.org/author/alessandra/	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/author/alessandra/index.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:44:37%20GMT	https://liberatoryai.datainfrastructures.org/?p=227	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/index9a88.html	(from https://liberatoryai.datainfrastructures.org/corporate-ai-is-colonialist/)
10:44:40	2614/2614	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:39%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fafrican-feminist-approaches-to-liberatory-ai%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed5540.json	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:41	158760/158760	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:44:40%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fafrican-feminist-approaches-to-liberatory-ai%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed5edc	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:41	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=317074150	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachmentc379.css	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:42	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=207644249	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/style2869.css	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:43	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=385969253	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/stylede66.css	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:44	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=183566792	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style861e.css	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:46	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=347700050	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min3812.js	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:46	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=24749023	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.minc73d.js	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:48	9359/9359	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:47%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/289	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/289.json	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:48	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=198833700	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demoe218.js	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:44:49%20GMT	https://liberatoryai.datainfrastructures.org/?p=289	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/index8902.html	(from https://liberatoryai.datainfrastructures.org/african-feminist-approaches-to-liberatory-ai/)
10:44:50	2543/2543	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:49%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fliberatory-ai-is-place-based%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed7541.json	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:51	158741/158741	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:44:50%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fliberatory-ai-is-place-based%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embedaa74	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:51	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=357606399	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment2966.css	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:52	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=513561718	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/styled94c.css	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:53	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=74765763	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/styled361.css	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:54	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=354095338	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style9c33.css	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:56	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=469284692	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min9a76.js	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:56	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=43001555	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min78ea.js	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:58	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=136163816	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demoa4a6.js	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:44:58	6370/6370	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:57%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/284	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/284.json	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:45:00	2594/2594	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:44:59%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fai-must-be-built-under-humane-conditions%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embeda99e.json	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:44:59%20GMT	https://liberatoryai.datainfrastructures.org/?p=284	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/index7b2c.html	(from https://liberatoryai.datainfrastructures.org/liberatory-ai-is-place-based/)
10:45:01	158850/158850	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:45:00%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fai-must-be-built-under-humane-conditions%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed34a4	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:01	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=173650056	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment79d8.css	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:02	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=65709651	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/style530f.css	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:03	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=469358803	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/styleaf9f.css	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:04	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=340971667	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style3732.css	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:06	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=97680191	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min2491.js	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:06	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=32882691	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min28e0.js	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:08	11423/11423	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:45:07%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/253	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/253.json	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:08	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=98069670	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo13ab.js	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:10	2628/2628	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:45:09%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcommunities-decide-if-ai-is-working-for-them%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embedebee.json	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:45:09%20GMT	https://liberatoryai.datainfrastructures.org/?p=253	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/index5ed0.html	(from https://liberatoryai.datainfrastructures.org/ai-must-be-built-under-humane-conditions/)
10:45:11	158914/158914	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:45:10%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fcommunities-decide-if-ai-is-working-for-them%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed9a26	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:11	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=327159032	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment5d1f.css	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:12	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=2238108	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/stylee8a2.css	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:13	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=20600339	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/stylea675.css	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:14	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=339033285	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/stylee196.css	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:16	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-603fed36a2e96%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.min.js?ver=196793322	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery.minfcb6.js	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:16	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-5fdabee66f2c7%22	https://liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=357498942	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-includes/js/jquery/jquery-migrate.min3c3d.js	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:18	8890/8890	---M--	200	added ('OK')	text/javascript	etag:%2222ba-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demo.js?ver=284742804	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/js/demoa6ae.js	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:18	9636/9636	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:45:17%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/250	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/wp/v2/posts/250.json	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Feb%202026%2015:45:19%20GMT	https://liberatoryai.datainfrastructures.org/?p=250	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/indexc807.html	(from https://liberatoryai.datainfrastructures.org/communities-decide-if-ai-is-working-for-them/)
10:45:20	2615/2615	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Feb%202026%2015:45:19%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fai-can-work-in-harmony-with-the-environment%2F	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed1419.json	(from https://liberatoryai.datainfrastructures.org/ai-can-work-in-harmony-with-the-environment/)
10:45:21	159142/159142	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Feb%202026%2015:45:20%20GMT	https://liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fliberatoryai.datainfrastructures.org%2Fai-can-work-in-harmony-with-the-environment%2F&format=xml	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-json/oembed/1.0/embed349d	(from https://liberatoryai.datainfrastructures.org/ai-can-work-in-harmony-with-the-environment/)
10:45:21	2272/2272	---M--	200	added ('OK')	text/css	etag:%228e0-63273a017c928%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/styles.min.css?ver=257572518	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/modern-footnotes/styles.min81d9.css	(from https://liberatoryai.datainfrastructures.org/ai-can-work-in-harmony-with-the-environment/)
10:45:22	68/68	---M--	200	added ('OK')	text/css	etag:%2244-6327248df88ff%22	https://liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment.css?ver=222716903	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/plugins/svg-support/css/svgs-attachment8924.css	(from https://liberatoryai.datainfrastructures.org/ai-can-work-in-harmony-with-the-environment/)
10:45:23	9765/9765	---M--	200	added ('OK')	text/css	etag:%222625-636ac26eefe7a%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/islands/style.css?ver=153131705	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/islands/style7d37.css	(from https://liberatoryai.datainfrastructures.org/ai-can-work-in-harmony-with-the-environment/)
10:45:24	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=380301295	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/styleb256.css	(from https://liberatoryai.datainfrastructures.org/ai-can-work-in-harmony-with-the-environment/)
10:45:25	2503/2503	---M--	200	added ('OK')	text/css	etag:%229c7-62f9aac1458bf%22	https://liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/style.css?ver=16240738	/Users/zhzhou/Desktop/liberatoryai_fullsite/liberatoryai.datainfrastructures.org/wp-content/themes/twentytwentyfive/stylea3fb.css	(from https://liberatoryai.datainfrastructures.org/ai-can-work-in-harmony-with-the-environment/)
